data_period,store_id,store_name,region,city,store_format,monthly_footfall,total_transactions,revenue_inr_thousand,avg_basket_size_inr,loyalty_transactions,loyalty_sales_contribution_pct,pickup_orders,pickup_fulfillment_rate_pct,online_sales_pct,fresh_wastage_pct,stockout_incidents,on_shelf_availability_pct,avg_days_to_expiry_fresh_produce,avg_checkout_wait_min,customer_complaints,avg_customer_rating,staff_utilisation_pct,top_revenue_category,top_category_revenue_pct
2024-01,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,13466,9226,3005.3,551.92,4634,44.3,199,93.3,36.1,4.77,25,88.9,2.6,2.5,21,4.1,67.1,International Foods,14.5
2024-02,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,14150,9587,3621.1,299.3,3444,28,437,92.7,11.4,7.21,7,94.7,3.1,4.6,32,4.73,70.1,Meat & Seafood,13.6
2024-03,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15026,11201,3800.3,921.53,6487,57.6,379,94,41.4,2.15,21,95,3.8,8.4,42,4.73,89.8,Personal Care,21.2
2024-04,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15861,10710,3316.2,287.74,4844,41.5,252,96.7,20.2,8.69,3,97.9,3.1,4.9,37,4.54,85.4,Health & Wellness,12.6
2024-05,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,14913,9213,3541.5,371.72,3608,47.1,509,93,39.5,8.14,4,96,2.9,3.9,4,4.67,91.9,Household Cleaning,14.3
2024-06,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,14088,7780,3776.3,479.55,4525,43.5,370,96.6,26.4,5.97,13,91.2,2.6,7.5,28,4.07,67.4,Ready to Eat,9.3
2024-07,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15064,9917,3505.7,737.42,3473,43.2,463,84.6,31.5,6.67,5,96.2,2.2,8.6,15,4.33,90,Fresh Produce,11.5
2024-08,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,16040,10238,3807.3,558.2,5428,30.8,396,82.7,14.5,7.21,22,89.1,4.4,8,41,4.34,89,Health & Wellness,20.4
2024-09,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15620,10075,4055.4,416.36,4991,49.4,86,86.6,28.7,4.85,3,96.5,3.6,3.3,20,3.62,82.8,Pet Supplies,14.3
2024-10,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,16893,9711,4017.6,492.13,4772,50.9,375,95.2,12.3,5.45,3,94.7,3.6,6.7,21,4.49,83.5,Seasonal & Festive,9.3
2024-11,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,19380,13749,4582.3,975.44,7429,43.4,554,97.9,34.5,6.82,20,88.9,3.8,6.8,10,4.56,66.1,Household Cleaning,17.2
2024-12,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,18795,13293,4769.8,448.26,5360,28.3,441,83.8,30.4,9.23,18,98.7,2.4,7.6,45,3.93,91.7,Staples & Grains,19
2025-01,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,13843,10113,3402.1,516.12,4486,48.5,306,97.6,39.9,5.39,6,96,4,8.2,4,3.5,72,Health & Wellness,12.5
2025-02,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15535,10913,3421.1,627.34,5173,48,94,96,39.9,6.86,16,97.7,2.2,7.5,39,3.58,75.5,Pet Supplies,12.5
2025-03,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,16600,10532,3669.3,726.12,6332,47,164,87.4,36.8,5.08,4,93.9,3.6,4.1,15,3.84,77.7,Ready to Eat,11
2025-04,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,16136,10065,3558.2,492.78,6407,45.7,428,82.7,11.6,8.37,11,94.9,2.3,4.5,26,4.21,89.8,Frozen Foods,8.8
2025-05,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,17143,12611,4110.2,964.52,5002,49.3,421,93.7,35.9,9.06,6,89.1,2.1,7.5,22,3.78,63.9,Bakery,13.6
2025-06,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,17036,9383,3499.2,750.29,3175,38.5,104,95.5,37.4,7.92,17,90.7,3.2,2.9,37,3.82,79,Dairy & Eggs,18.3
2025-07,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,14998,9729,3590.1,928.63,6115,57.7,297,86.6,34.9,3.33,19,90.8,3.9,4.8,26,3.7,83.5,Cooking Essentials,18.3
2025-08,STR_077,FreshLane Mumbai Hypermarket 4,West,Mumbai,Hypermarket,15393,9810,3650.6,434.89,5564,49.4,364,82.1,12.8,3.82,4,91,2.2,4.6,26,3.51,86.8,Pet Supplies,19
2024-01,STR_078,FreshLane Pune Express 4,West,Pune,Express,2190,1306,485.3,955.95,713,53.3,338,87.2,24.3,6.04,15,92.4,4.3,7.1,45,3.76,81.3,Frozen Foods,17.6
2024-02,STR_078,FreshLane Pune Express 4,West,Pune,Express,2335,1588,462.3,913.88,597,31.7,346,90.8,19.4,6.95,26,88.8,2.2,5.6,9,3.49,91.1,International Foods,10
2024-03,STR_078,FreshLane Pune Express 4,West,Pune,Express,2656,1928,485.5,559.85,915,49.8,354,91.5,33.9,6.78,19,94.8,3.9,8.6,13,3.97,81,International Foods,9.2
2024-04,STR_078,FreshLane Pune Express 4,West,Pune,Express,2578,1722,497.6,864.67,957,28.6,339,96.4,15.6,2.34,14,92.8,3.7,4.9,42,4.09,84.1,Snacks & Confectionery,11.6
2024-05,STR_078,FreshLane Pune Express 4,West,Pune,Express,2772,1942,476.1,557.03,1145,51.7,485,87.7,12.2,3.77,19,97.5,4.1,8.6,40,3.51,79.7,Pet Supplies,17.1
2024-06,STR_078,FreshLane Pune Express 4,West,Pune,Express,2644,1672,505.3,819.01,606,34.1,88,87.6,11.1,4.58,9,94.9,4.2,7.8,16,3.78,66.4,Bakery,10.7
2024-07,STR_078,FreshLane Pune Express 4,West,Pune,Express,2722,2023,490.8,407.75,886,55,218,88.3,25.2,8.97,10,97.6,3.4,3.2,28,4.01,94.2,Household Cleaning,16.5
2024-08,STR_078,FreshLane Pune Express 4,West,Pune,Express,2700,1751,491.3,652.41,956,53.5,355,89.7,19.6,3.46,23,98.3,2.7,7.5,37,4.47,88.1,Bakery,21.1
2024-09,STR_078,FreshLane Pune Express 4,West,Pune,Express,2771,1923,563.4,397.39,1096,36.1,505,94.5,36.3,4.51,5,95.5,2.6,7,43,4.09,81.7,Ready to Eat,13.8
2024-10,STR_078,FreshLane Pune Express 4,West,Pune,Express,2822,1953,536.1,334.3,1165,28.6,136,89.3,33.1,3.31,15,91,2.4,4.5,24,3.74,73.6,Baby & Kids,18.2
2024-11,STR_078,FreshLane Pune Express 4,West,Pune,Express,3200,2111,553.1,726.42,1323,36.7,575,93.7,15.5,9.05,8,93.4,3.6,2.6,21,3.79,81.3,Baby & Kids,12.5
2024-12,STR_078,FreshLane Pune Express 4,West,Pune,Express,3250,2151,608.4,728.39,648,47.5,389,87.5,11.2,3.8,21,90.5,4.3,4.7,42,3.46,66.6,Fresh Produce,9.1
2025-01,STR_078,FreshLane Pune Express 4,West,Pune,Express,2520,1600,447.3,628.99,930,37.6,298,93.5,22.7,8.21,26,95.3,2.9,5.3,20,4.85,83.8,Beverages,20.7
2025-02,STR_078,FreshLane Pune Express 4,West,Pune,Express,2491,1554,502.7,916.06,992,30.9,544,89.1,10.5,8.87,13,90.8,1.9,2.5,40,4.39,94.3,Organic & Natural,9.6
2025-03,STR_078,FreshLane Pune Express 4,West,Pune,Express,2723,1571,492.4,801.53,603,33.9,379,96,25.4,2.55,21,94.2,4,2.5,10,3.51,68.2,Organic & Natural,18.4
2025-04,STR_078,FreshLane Pune Express 4,West,Pune,Express,2837,1777,541.2,454.64,1133,35.2,579,91.3,12.2,5.7,3,98.4,2.9,8,15,3.78,80.8,Snacks & Confectionery,19.8
2025-05,STR_078,FreshLane Pune Express 4,West,Pune,Express,3014,1659,540.8,727.78,644,36.4,137,86.5,18.9,9.56,23,95.4,3,8.9,24,3.63,77.7,Frozen Foods,17.1
2025-06,STR_078,FreshLane Pune Express 4,West,Pune,Express,2518,1466,543.2,349.91,521,55.9,445,92.5,26.9,4.35,26,94.8,2.9,2.6,6,4.43,66.3,Meat & Seafood,10.7
2025-07,STR_078,FreshLane Pune Express 4,West,Pune,Express,2819,1821,531.7,721.69,798,48.7,470,90.2,41,9.46,25,92.5,4,5.6,4,4.17,63.8,Staples & Grains,16
2025-08,STR_078,FreshLane Pune Express 4,West,Pune,Express,2915,1710,555.5,830.42,727,35,252,91.3,20.4,6.42,21,92.8,2.6,2.2,10,4.74,62.4,Personal Care,8
2024-01,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1029,619,177.3,290.69,396,52.3,0,0,0,6.46,2,90.6,1.8,1.7,22,4.32,62.7,Meat & Seafood,21.9
2024-02,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,957,645,186.8,388.54,211,51,0,0,0,6.6,11,88.9,4.1,5.6,29,4.78,92.2,International Foods,20.9
2024-03,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,980,648,172.8,971.39,248,51.1,0,0,0,4.13,2,96,4.1,7.4,22,3.81,75.3,Snacks & Confectionery,13.8
2024-04,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1071,714,178.1,596.73,347,52.6,0,0,0,6.08,25,90.5,3.6,7.5,35,3.88,83.3,Snacks & Confectionery,10.1
2024-05,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1056,720,208.5,917.92,392,53.6,0,0,0,9.48,8,93.4,3.3,4.6,35,3.51,76,Pet Supplies,19.1
2024-06,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1091,732,199.6,316.03,247,34,0,0,0,9.03,26,93.5,3.8,2,17,4.03,84.2,Seasonal & Festive,9.9
2024-07,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1001,774,167.2,735.94,456,57.2,0,0,0,8.61,17,97.4,3.4,5.4,40,4.01,89,Frozen Foods,10.5
2024-08,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,977,756,203.7,282.64,419,37.9,0,0,0,7.47,24,97,2.5,7.3,45,4.61,70.2,Fresh Produce,8.6
2024-09,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1053,754,184.8,325.67,326,54.5,0,0,0,4.04,14,93,3.5,8.1,38,4.19,74.3,Pet Supplies,20.1
2024-10,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1177,859,197.7,591.53,266,45.6,0,0,0,6.68,3,98.2,2.6,3.6,17,4.06,73.8,Beverages,18.3
2024-11,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1308,997,239.2,854.03,449,57.5,0,0,0,3.76,3,95.9,3.2,7.6,19,4.12,87.9,Snacks & Confectionery,21
2024-12,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1371,818,248.2,327.02,524,48.8,0,0,0,6.42,27,92,1.9,4.3,45,4.15,69,Cooking Essentials,10.4
2025-01,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1012,693,182.9,447.94,426,42.2,0,0,0,8.7,3,98.2,2,2.2,30,4.11,81.4,Fresh Produce,14
2025-02,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1039,802,195.4,281.46,305,55.5,0,0,0,2.94,4,90.6,2.4,9,25,3.41,83.1,Cooking Essentials,20.2
2025-03,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1145,865,192.8,950.82,390,45.2,0,0,0,9.55,23,98.8,3,7.9,43,3.85,74.3,Baby & Kids,10.3
2025-04,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1084,653,208.6,637.55,287,39.2,0,0,0,9.7,5,97.4,2.8,8.4,2,3.91,84,Personal Care,21.5
2025-05,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1129,690,211.7,487.15,345,57.4,0,0,0,5.59,22,98.3,4.3,3.4,25,4,83.2,Staples & Grains,15.3
2025-06,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1032,671,215.5,806.86,346,30.6,0,0,0,5.91,14,98.2,4.2,4,33,4.2,85,Meat & Seafood,12.8
2025-07,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1015,559,194.3,701.15,186,34.2,0,0,0,4.78,12,94,2.6,3.6,32,4.7,66.8,Seasonal & Festive,14.9
2025-08,STR_079,FreshLane Ahmedabad Neighbourhood 4,West,Ahmedabad,Neighbourhood,1195,775,203.1,782.04,237,47.4,0,0,0,6.97,4,89.2,3,8.4,12,3.71,77.2,Snacks & Confectionery,14.5
2024-01,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,996,564,177.1,535.82,238,48.4,468,97.4,23.4,6.97,18,93.9,2.2,5,30,4.22,93.4,Seasonal & Festive,13.1
2024-02,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1077,639,179.5,449.73,223,41.6,101,89.1,41.6,7.26,24,96.4,2.1,5,2,3.83,91.5,Dairy & Eggs,10.5
2024-03,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1037,768,188.9,639.83,292,39.3,570,90.4,21.7,2.33,9,96.3,4.4,6.2,34,4.68,79.1,Personal Care,11.2
2024-04,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,982,716,195.2,625.18,388,57.6,408,88.8,17.7,5.77,12,97.6,1.9,8.8,32,4.89,81.7,Health & Wellness,12.6
2024-05,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1028,677,182.8,315.07,216,49.6,326,85.2,26.5,9.6,25,95.6,3.1,7.3,11,4.51,91.4,Fresh Produce,10.9
2024-06,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1092,671,176.4,938.7,418,56.9,178,97.6,10.9,3.78,13,92.9,4.5,5.2,44,4.23,84.9,Baby & Kids,21.6
2024-07,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1068,611,171.8,492.09,321,33.4,242,96.2,19.1,6.46,13,92.4,2,4.2,41,4.01,91.6,Personal Care,12.5
2024-08,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1023,750,196.1,811.27,475,51.9,338,95.1,25.3,4.24,9,91.3,2.4,2.6,33,3.68,64.1,Cooking Essentials,20.4
2024-09,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1173,694,198.6,868.34,427,43.2,140,84.3,18.5,2.44,27,91.4,2,3.3,4,3.8,94.8,Cooking Essentials,11.3
2024-10,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1155,738,222.3,881.55,447,38.2,244,87.3,28.7,4.93,14,95.4,2.4,6.8,2,3.92,77,Seasonal & Festive,15.8
2024-11,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1307,935,214,865.16,357,57.2,600,89.2,13.4,6.21,10,89.8,3,4.6,15,4.48,68.3,Frozen Foods,19.5
2024-12,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1276,885,230.8,820.64,360,39.6,348,91.5,19.3,7.69,12,94.4,2.2,3.8,26,3.73,74.9,Frozen Foods,15.2
2025-01,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1005,771,187.6,412.42,323,37,459,94.9,20.9,7.85,4,97.7,3.9,1.8,25,4.64,87.6,Pet Supplies,17.4
2025-02,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1105,624,206.7,581.78,287,29.4,259,91.4,18.5,7.38,23,97,2.9,8.3,40,3.52,89.7,Staples & Grains,19.6
2025-03,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1075,791,188.8,493.57,467,37.9,450,84.2,23.9,9.79,15,89.7,4.4,7.7,16,4.86,67.9,Frozen Foods,11
2025-04,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1042,615,209.8,730.87,354,37,177,88.8,11.1,4.13,15,92.1,4.1,7.4,20,4.06,85.9,Household Cleaning,16
2025-05,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1111,769,212,758.45,397,48.5,334,95.9,13.5,8.91,16,91.8,2.1,6,35,3.96,88.9,Frozen Foods,14
2025-06,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1124,718,187.2,426.62,367,47.7,437,97.8,31.5,9.27,8,89.3,2,3.8,42,3.6,79.4,Frozen Foods,15.3
2025-07,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1096,824,202.1,959.93,281,38.2,242,84.8,26.5,6.36,20,90.5,3.7,7,35,3.43,75.1,Snacks & Confectionery,20.5
2025-08,STR_080,FreshLane Surat Neighbourhood 4,West,Surat,Neighbourhood,1110,672,190.7,457.57,225,52.5,145,86.7,9.6,8.12,6,88.4,2.6,5.8,20,4.01,71.3,Pet Supplies,11.9
2024-01,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1012,565,162.3,307.4,319,44.6,509,93.2,38.9,8.92,6,96.7,3.1,3.8,28,4.16,78.6,Frozen Foods,16.5
2024-02,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,945,654,182.4,599.62,251,41,209,96,24.6,3.83,22,88.5,3.6,3.1,37,4.88,79.6,Beverages,12
2024-03,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1063,660,176.2,854.19,426,46.2,598,83.2,19.8,7.78,12,95.2,2.3,4.2,5,3.8,82.2,Seasonal & Festive,12.8
2024-04,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1026,610,177.3,566.32,388,32.6,653,88.9,20.8,3.88,19,95,3.7,5,8,3.48,92.3,Beverages,21.7
2024-05,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1058,660,194.5,595.21,215,41.7,601,82.3,27.8,8.88,12,90.4,2.3,7.3,10,3.78,68.3,Fresh Produce,13.3
2024-06,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1009,649,196.3,712.91,316,56.6,158,85.3,40.7,9.47,26,89.9,2.2,4.7,21,3.47,83.6,Ready to Eat,9.1
2024-07,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,944,611,180.2,950.45,259,57.9,402,88,21.1,3.6,15,93.6,3,3.5,20,3.64,72.3,Organic & Natural,15.1
2024-08,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,964,650,171.7,943.36,209,48.8,129,93.8,33.5,7.11,25,96.1,2,7,41,3.61,73.2,Cooking Essentials,21.2
2024-09,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1091,719,212.1,342.25,231,46.9,146,84.8,16.8,7.87,6,89.8,4.1,2.5,13,3.45,75,Meat & Seafood,21.7
2024-10,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1123,698,196.1,805.82,384,34,425,86.2,23.4,8.02,6,96.4,3.2,8.5,12,3.8,69.9,Fresh Produce,16.6
2024-11,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1286,818,204.1,705.44,459,52.2,514,82,29.6,7.87,26,90.7,3.1,8.7,40,3.85,69.4,Cooking Essentials,11
2024-12,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1317,816,252.9,706.08,427,46.7,566,84.6,29.6,5.41,21,88.2,3.3,8.9,37,3.92,93.9,Staples & Grains,9.3
2025-01,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1035,705,163.7,471.5,357,51.3,418,91.5,39,5.58,21,90.5,2.2,4.5,15,4.47,63.4,Staples & Grains,9.8
2025-02,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,988,581,190.7,450.01,294,50.8,279,91.3,11.3,9.3,23,91.7,4.5,8.8,2,4.57,62.7,Baby & Kids,15.6
2025-03,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1027,794,211,832.75,407,43.7,403,88.2,23.9,6.99,4,98.3,3.4,7.9,45,4.69,79.1,International Foods,12.9
2025-04,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1147,730,197.4,337.01,472,29.5,520,95.5,30.1,6.49,6,95.8,3,2.2,33,4.84,76.3,International Foods,17.3
2025-05,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1139,834,183.7,946.92,293,57.4,550,89.6,28.8,2.92,24,94.2,2,5.6,42,4.23,90.9,Baby & Kids,18.2
2025-06,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1045,720,208.6,681.27,258,53.7,643,94.4,40,4.43,7,97.5,3.1,2.7,25,4.4,84.6,International Foods,12
2025-07,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,995,585,180,559.84,215,39.7,655,94.2,18.9,9.43,17,95.1,3,5,9,4.02,69.7,Beverages,13.4
2025-08,STR_081,FreshLane Mumbai Neighbourhood 5,West,Mumbai,Neighbourhood,1104,698,196.7,813.22,384,45.3,668,88.2,38.6,8.42,8,95,3.6,2.1,15,4.83,65.5,Dairy & Eggs,15.9
2024-01,STR_082,FreshLane Pune Express 5,West,Pune,Express,2026,1327,402.2,916.2,856,45.8,134,85,32.3,2.49,15,93.3,2.2,4.7,1,4.52,77.1,Cooking Essentials,10.3
2024-02,STR_082,FreshLane Pune Express 5,West,Pune,Express,2079,1422,404.8,328.69,728,29.9,250,88.6,19.3,6.39,15,91.8,2.9,7.5,15,3.64,82.4,Snacks & Confectionery,15.1
2024-03,STR_082,FreshLane Pune Express 5,West,Pune,Express,2188,1443,453.5,665.83,770,52.1,529,92.1,37.7,2.11,26,93.8,2.4,2.2,14,4.2,86.6,Bakery,13.8
2024-04,STR_082,FreshLane Pune Express 5,West,Pune,Express,2368,1460,441.8,585.96,633,38.5,383,83.9,11.1,7.18,7,94,3,2.6,29,4.02,88.1,International Foods,20.5
2024-05,STR_082,FreshLane Pune Express 5,West,Pune,Express,2404,1455,407.8,749.29,597,33.9,450,92.4,28.8,7.24,24,90.6,3,6.2,21,4.35,88.1,Organic & Natural,12
2024-06,STR_082,FreshLane Pune Express 5,West,Pune,Express,2332,1527,424.1,749.12,965,33.4,385,91.2,13.9,2.61,9,96.8,2.2,2.9,28,4.87,85.7,Health & Wellness,11.5
2024-07,STR_082,FreshLane Pune Express 5,West,Pune,Express,2244,1610,427.7,871.13,951,34.3,365,82.6,10.3,7.59,26,88.3,3.4,7.8,3,3.97,63.5,Health & Wellness,18
2024-08,STR_082,FreshLane Pune Express 5,West,Pune,Express,2414,1455,452.6,684.91,444,48.8,180,95.7,23.9,6.19,25,96.3,3.9,6.3,21,4.81,94.4,Health & Wellness,21.3
2024-09,STR_082,FreshLane Pune Express 5,West,Pune,Express,2498,1433,474.8,744.33,566,28.2,143,89,13,9.04,21,96.9,2,3.4,37,4.63,88.5,Seasonal & Festive,21.2
2024-10,STR_082,FreshLane Pune Express 5,West,Pune,Express,2815,1710,548.5,567.1,966,37,520,90.5,35,4.22,18,93.6,3.3,8.6,42,3.8,92.9,Dairy & Eggs,19.3
2024-11,STR_082,FreshLane Pune Express 5,West,Pune,Express,2849,1726,557.9,703.8,632,54,502,85.4,28.9,5.55,18,89.7,3.2,3.6,7,3.54,77.4,Organic & Natural,16.3
2024-12,STR_082,FreshLane Pune Express 5,West,Pune,Express,2635,1467,534.8,460.36,504,32.2,198,94.9,22.9,3.23,16,89.1,2.6,7.5,3,3.95,67.3,Staples & Grains,13.7
2025-01,STR_082,FreshLane Pune Express 5,West,Pune,Express,2191,1404,377.8,719.35,425,48.2,369,92.1,19.6,6.18,18,92.3,3.7,5.9,35,3.52,83.2,Health & Wellness,17.6
2025-02,STR_082,FreshLane Pune Express 5,West,Pune,Express,2248,1326,473.9,870.11,817,41.2,395,95,25.2,5.17,25,98.1,2.4,3.4,3,3.94,90.4,Seasonal & Festive,21.1
2025-03,STR_082,FreshLane Pune Express 5,West,Pune,Express,2287,1768,493.2,460.74,900,28.2,88,84.4,14.4,8.01,14,90.5,4.4,6.3,34,4.44,69.2,Dairy & Eggs,20.5
2025-04,STR_082,FreshLane Pune Express 5,West,Pune,Express,2509,1452,503.4,949.54,484,52.1,489,91.3,20.4,7.13,8,91.4,2.4,5.2,19,3.72,78,Organic & Natural,21.4
2025-05,STR_082,FreshLane Pune Express 5,West,Pune,Express,2602,1643,515.8,844.43,959,55.7,533,92.9,15.2,2.41,14,89.6,4.4,5,20,4.68,77.3,Personal Care,17.3
2025-06,STR_082,FreshLane Pune Express 5,West,Pune,Express,2189,1521,432.2,585.39,547,50.9,240,95.1,11.3,7.33,16,91.2,3.9,4.5,11,4.4,92.8,Ready to Eat,8.3
2025-07,STR_082,FreshLane Pune Express 5,West,Pune,Express,2161,1334,474.6,732.48,631,29.3,159,88.8,36.4,5.79,11,94.4,4.2,3.8,40,4.45,90.4,Dairy & Eggs,10.8
2025-08,STR_082,FreshLane Pune Express 5,West,Pune,Express,2339,1406,503.9,968.25,454,36.1,259,89.1,29,9.03,24,91.6,4.1,2.2,34,3.46,78.6,Frozen Foods,8.8
2024-01,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,16270,10079,3385.3,774.18,3182,44.7,436,88.6,29,9.03,16,96.7,2.3,7,42,4.15,86.6,Organic & Natural,14.9
2024-02,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,15206,10174,3825.4,624.49,6181,54.8,283,89.3,25.5,6.1,4,98.5,3.6,3.6,33,4.2,82.7,Meat & Seafood,17
2024-03,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,17094,10729,3681.3,303.52,4824,29.9,471,87.5,39.1,3.29,7,88.6,3.1,2.9,38,4.81,62.3,Seasonal & Festive,13.8
2024-04,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,18387,11393,3923.2,345.18,5403,33.6,308,95.4,37.7,2.48,6,89.8,2.5,6,26,3.94,89.9,Ready to Eat,18
2024-05,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,16274,9905,4157.7,359.11,3588,33.2,386,91,14,9.72,12,92.6,2.1,2.4,29,4.28,94.3,Fresh Produce,16
2024-06,STR_083,FreshLane Ahmedabad Hypermarket 5,West,Ahmedabad,Hypermarket,17889,11896,3850.9,585.09,6472,39,490,82.5,23,6.03,7,94.7,2.5,4.7,30,4.13,84.7,Snacks & Confectionery,18.8
